Number of sequences in alignment file:	77
Neff:	26.707269615489427
Alignment sequence length:	298
|Train : Update 118000. Negative ELBO : 1229.902, BCE: 696.278, KLD_latent: 138.942, KLD_decoder_params_norm: 394.682, Time: 3857.03 |
|Train : Update 119000. Negative ELBO : 1193.424, BCE: 669.184, KLD_latent: 138.481, KLD_decoder_params_norm: 385.759, Time: 3889.83 |
|Train : Update 120000. Negative ELBO : 1202.476, BCE: 686.072, KLD_latent: 138.554, KLD_decoder_params_norm: 377.850, Time: 3922.76 |
|Train : Update 121000. Negative ELBO : 1207.889, BCE: 698.908, KLD_latent: 139.121, KLD_decoder_params_norm: 369.860, Time: 3955.35 |
|Train : Update 122000. Negative ELBO : 1196.288, BCE: 695.204, KLD_latent: 138.199, KLD_decoder_params_norm: 362.885, Time: 3988.00 |
|Train : Update 123000. Negative ELBO : 1179.130, BCE: 684.429, KLD_latent: 138.564, KLD_decoder_params_norm: 356.137, Time: 4021.19 |
|Train : Update 124000. Negative ELBO : 1179.968, BCE: 691.710, KLD_latent: 138.102, KLD_decoder_params_norm: 350.156, Time: 4053.76 |
|Train : Update 125000. Negative ELBO : 1171.415, BCE: 689.175, KLD_latent: 137.967, KLD_decoder_params_norm: 344.273, Time: 4086.44 |
|Train : Update 126000. Negative ELBO : 1154.147, BCE: 676.742, KLD_latent: 138.602, KLD_decoder_params_norm: 338.804, Time: 4119.64 |
|Train : Update 127000. Negative ELBO : 1147.488, BCE: 675.590, KLD_latent: 138.385, KLD_decoder_params_norm: 333.512, Time: 4152.28 |
|Train : Update 128000. Negative ELBO : 1153.163, BCE: 686.482, KLD_latent: 138.106, KLD_decoder_params_norm: 328.576, Time: 4185.44 |
|Train : Update 129000. Negative ELBO : 1139.105, BCE: 677.224, KLD_latent: 137.516, KLD_decoder_params_norm: 324.365, Time: 4218.08 |
|Train : Update 130000. Negative ELBO : 1125.960, BCE: 668.013, KLD_latent: 137.739, KLD_decoder_params_norm: 320.208, Time: 4250.67 |
|Train : Update 131000. Negative ELBO : 1137.656, BCE: 683.705, KLD_latent: 137.784, KLD_decoder_params_norm: 316.167, Time: 4283.53 |
|Train : Update 132000. Negative ELBO : 1138.143, BCE: 688.695, KLD_latent: 137.463, KLD_decoder_params_norm: 311.985, Time: 4316.40 |
|Train : Update 133000. Negative ELBO : 1137.653, BCE: 691.328, KLD_latent: 137.543, KLD_decoder_params_norm: 308.782, Time: 4349.01 |
|Train : Update 134000. Negative ELBO : 1121.339, BCE: 679.419, KLD_latent: 136.729, KLD_decoder_params_norm: 305.191, Time: 4382.17 |
|Train : Update 135000. Negative ELBO : 1131.840, BCE: 692.244, KLD_latent: 137.327, KLD_decoder_params_norm: 302.269, Time: 4414.56 |
|Train : Update 136000. Negative ELBO : 1126.802, BCE: 690.691, KLD_latent: 136.667, KLD_decoder_params_norm: 299.444, Time: 4447.06 |
|Train : Update 137000. Negative ELBO : 1119.336, BCE: 685.394, KLD_latent: 137.125, KLD_decoder_params_norm: 296.817, Time: 4467.98 |
|Train : Update 138000. Negative ELBO : 1106.245, BCE: 675.548, KLD_latent: 136.435, KLD_decoder_params_norm: 294.262, Time: 4488.82 |
|Train : Update 139000. Negative ELBO : 1114.323, BCE: 685.798, KLD_latent: 136.928, KLD_decoder_params_norm: 291.597, Time: 4509.52 |
|Train : Update 140000. Negative ELBO : 1110.952, BCE: 685.422, KLD_latent: 136.257, KLD_decoder_params_norm: 289.273, Time: 4531.14 |
